כמות,מחיר_יחידה,הנחה_אחוז,month,day_of_week_num,is_holiday,is_weekend,קטגוריה_enc,רשת_enc,אזור_enc,עונה_enc,is_high_profit
5,2499.0,0.0,1,4,0,1,0,1,3,1,0
6,3999.0,0.0,5,4,0,1,0,0,1,0,0
3,1104.15,0.15,4,2,0,0,0,0,2,0,0
7,141.55,0.05,4,1,0,0,1,2,2,0,1
1,126.65,0.15,6,6,0,0,1,1,1,3,1
1,3999.0,0.0,11,0,0,0,0,4,2,1,0
2,2999.0,0.0,7,3,0,0,0,2,3,3,0
5,22.41,0.1,11,0,0,0,4,4,2,1,0
7,44.1,0.1,8,4,0,1,3,3,0,3,1
6,6.9,0.0,10,5,0,1,4,5,2,2,0
3,11.61,0.1,9,0,0,0,4,4,0,2,0
6,35.1,0.1,10,5,0,1,3,0,3,2,1
7,33.15,0.15,11,3,0,0,2,1,0,1,1
3,5.9,0.0,9,4,0,1,4,1,0,2,0
7,5.52,0.2,8,2,0,0,4,4,0,3,0
5,2549.15,0.15,10,0,0,0,0,5,2,2,0
4,39.2,0.2,5,2,0,0,0,3,2,0,0
2,29.0,0.0,8,4,0,1,2,1,2,3,1
5,359.1,0.1,8,3,0,0,2,2,4,3,0
4,17.95,0.05,2,6,0,0,3,1,2,1,1
1,3999.0,0.0,5,1,0,0,0,5,1,0,0
7,29.9,0.0,2,1,0,0,3,4,0,1,1
5,38.9,0.0,7,6,0,0,4,3,2,3,0
3,14.15,0.05,12,4,0,1,3,4,4,1,1
7,29.0,0.0,5,6,0,0,2,0,2,0,0
4,2399.2,0.2,7,3,0,0,0,0,0,3,0
7,12.9,0.0,6,0,0,0,4,3,3,3,0
5,1039.2,0.2,3,0,0,0,0,5,3,0,0
3,2499.0,0.0,8,3,0,0,0,5,2,3,0
3,46.55,0.05,11,2,0,0,3,1,2,1,1
8,189.05,0.05,5,1,0,0,1,0,3,0,1
6,5.52,0.2,2,3,0,0,4,1,2,1,0
5,24.9,0.0,12,4,0,1,3,1,2,1,1
7,49.0,0.0,6,4,0,1,2,4,3,3,0
7,22.41,0.1,8,3,0,0,4,2,4,3,0
1,109.65,0.15,9,1,0,0,2,1,1,2,0
3,44.1,0.1,2,6,0,0,2,1,1,1,1
4,1618.2,0.0,12,1,1,0,0,5,3,1,0
4,809.1,0.1,11,0,0,0,0,2,3,1,0
5,6.9,0.0,7,3,0,0,4,0,0,3,0
7,122.55,0.05,2,2,0,0,2,3,3,1,0
8,24.9,0.0,3,4,0,1,3,5,3,0,1
5,212.32,0.05,10,2,1,0,1,2,2,2,1
5,149.0,0.0,7,2,0,0,0,2,2,3,0
6,279.0,0.0,4,6,0,0,1,4,3,0,1
5,11.92,0.2,3,2,0,0,3,2,0,0,1
3,67.15,0.15,12,6,0,0,1,3,2,1,1
2,31.12,0.2,11,2,0,0,4,0,0,1,0
7,2659.05,0.05,3,6,0,0,0,0,2,0,0
3,4.5,0.0,8,3,0,0,4,2,3,3,0
4,89.0,0.0,12,0,0,0,1,3,4,1,1
5,44.96,0.15,1,2,0,0,4,1,4,1,0
2,26.1,0.1,5,0,0,0,2,2,3,0,1
6,14.9,0.0,12,2,0,0,4,4,1,1,0
7,11.92,0.2,4,3,0,0,4,4,2,0,0
4,37.25,0.0,4,4,1,1,3,2,2,0,1
4,4.72,0.2,1,2,0,0,4,3,1,1,0
1,179.1,0.1,6,6,0,0,1,1,3,3,1
8,7.9,0.0,9,0,0,0,4,1,4,2,0
4,6.55,0.05,4,6,0,0,4,1,4,0,0
5,6.9,0.0,2,4,0,1,4,1,4,1,0
8,14.9,0.0,9,2,0,0,3,4,2,2,1
5,89.0,0.0,12,0,0,0,2,2,1,1,1
7,42.32,0.2,2,1,0,0,4,4,2,1,0
3,59.0,0.0,9,3,0,0,2,3,2,2,1
1,899.0,0.0,1,0,0,0,0,4,1,1,0
5,24.65,0.15,10,4,0,1,2,0,2,2,1
6,49.0,0.0,10,6,0,0,0,2,1,2,0
1,46.55,0.05,7,6,0,0,3,4,4,3,1
2,79.0,0.0,6,4,0,1,1,3,2,3,1
3,2799.0,0.0,4,1,0,0,0,1,2,0,0
3,109.65,0.15,5,4,0,1,2,1,4,0,0
4,26.1,0.1,8,1,0,0,2,4,3,3,1
3,69.0,0.0,12,0,0,0,1,3,3,1,1
6,129.0,0.0,9,0,0,0,1,1,2,2,1
2,189.05,0.05,4,3,0,0,1,2,2,0,1
1,9.9,0.0,5,1,0,0,4,3,2,0,0
5,199.0,0.0,9,6,0,0,1,5,3,2,1
5,664.05,0.05,8,4,0,1,0,3,2,3,0
2,199.0,0.0,12,3,0,0,1,1,0,1,1
5,319.2,0.2,9,3,0,0,2,2,0,2,0
1,1299.0,0.0,2,1,0,0,0,3,2,1,0
4,6.32,0.2,3,2,0,0,4,5,1,0,0
8,2519.1,0.1,12,1,0,0,0,2,4,1,0
3,14.15,0.05,12,1,0,0,3,4,4,1,1
2,399.0,0.0,8,1,0,0,2,2,4,3,0
4,284.05,0.05,9,1,0,0,0,3,1,2,0
7,12.66,0.15,11,3,0,0,3,5,2,1,1
2,169.15,0.15,9,4,0,1,1,3,2,2,1
7,116.1,0.1,9,6,0,0,2,1,3,2,1
5,122.55,0.05,5,5,0,1,2,4,2,0,1
1,8.42,0.15,5,3,0,0,4,3,2,0,0
4,17.91,0.1,3,3,0,0,3,5,2,0,1
2,134.1,0.1,2,4,0,1,1,4,3,1,1
5,75.05,0.05,4,3,0,0,1,2,0,0,1
8,134.1,0.1,11,1,0,0,1,2,0,1,1
6,16.91,0.15,1,1,0,0,3,4,3,1,1
2,119.2,0.2,12,4,0,1,0,2,0,1,0
2,35.2,0.2,5,4,0,1,3,1,3,0,1
8,142.4,0.0,10,6,1,0,3,2,2,2,1
6,15.92,0.2,8,6,0,0,3,3,2,3,1
3,2069.1,0.1,7,4,0,1,0,3,0,3,0
4,7.57,0.15,3,1,0,0,4,5,3,0,0
2,15.92,0.2,3,2,0,0,3,2,2,0,0
2,44.0,0.0,6,4,0,1,3,4,3,3,1
3,10.32,0.2,11,1,0,0,4,5,3,1,0
6,14.9,0.0,8,3,0,0,3,0,3,3,1
6,69.0,0.0,5,0,0,0,3,0,4,0,1
7,149.0,0.0,8,4,0,1,1,5,0,3,1
1,89.0,0.0,9,1,0,0,0,2,2,2,0
6,160.2,0.0,12,3,1,0,2,2,2,1,0
1,58.65,0.15,9,1,0,0,2,1,2,2,0
2,9.9,0.0,12,0,0,0,4,2,1,1,0
8,699.0,0.0,8,4,0,1,0,5,1,3,0
7,31.2,0.2,3,6,0,0,3,3,2,0,1
6,8.01,0.1,4,2,0,0,4,0,2,0,0
1,594.15,0.15,4,0,0,0,0,4,3,0,0
5,23.65,0.05,10,5,0,1,4,0,0,2,0
8,116.1,0.1,11,3,0,0,2,0,4,1,1
5,12.9,0.0,1,0,0,0,4,3,1,1,0
4,7.5,0.05,3,4,0,1,4,2,0,0,0
7,7.12,0.2,9,6,0,0,4,0,2,2,0
3,80.1,0.1,2,2,0,0,1,5,1,1,1
2,134.1,0.1,6,2,0,0,2,5,2,3,1
5,284.05,0.05,8,5,0,1,0,1,1,3,0
1,6.9,0.0,6,2,0,0,4,3,2,3,0
7,89.0,0.0,10,1,0,0,1,5,2,2,1
5,21.16,0.15,5,1,0,0,4,2,2,0,0
6,71.2,0.2,7,6,0,0,3,5,3,3,1
1,41.8,0.05,3,3,0,0,3,5,4,0,1
3,24.9,0.0,10,4,0,1,3,3,1,2,1
6,39.2,0.2,11,4,0,1,3,3,3,1,0
8,299.0,0.0,12,2,0,0,0,1,2,1,0
7,119.2,0.2,10,2,0,0,1,0,2,2,1
4,13.41,0.1,2,6,0,0,4,3,4,1,0
4,5.31,0.1,10,0,0,0,4,2,0,2,0
4,89.0,0.0,8,1,0,0,1,1,3,3,1
2,99.0,0.0,4,0,0,0,2,0,2,0,0
4,13.41,0.1,1,1,0,0,3,5,3,1,1
3,49.0,0.0,5,2,0,0,3,4,2,0,1
3,31.12,0.2,6,0,0,0,4,4,0,3,0
3,199.0,0.0,4,5,0,1,1,5,3,0,1
8,5.87,0.15,7,1,0,0,4,3,0,3,0
8,3.82,0.15,5,6,0,0,4,2,4,0,0
7,29.0,0.0,8,4,0,1,2,1,2,3,1
3,11.9,0.0,1,2,0,0,4,3,2,1,0
2,5499.0,0.0,8,3,0,0,0,3,2,3,0
7,899.0,0.0,12,5,0,1,0,5,2,1,0
7,141.55,0.05,2,2,0,0,2,5,2,1,0
6,3.6,0.2,12,2,0,0,4,4,2,1,0
6,1499.0,0.0,4,6,0,0,0,0,1,0,0
8,12.25,0.05,4,3,0,0,4,2,3,0,0
4,11.61,0.1,10,4,0,1,4,2,1,2,0
7,8.01,0.1,12,6,0,0,4,5,2,1,0
3,12.9,0.0,8,6,0,0,2,5,4,3,0
7,39.2,0.2,2,0,0,0,1,3,0,1,1
2,84.55,0.05,8,3,0,0,3,5,3,3,1
1,89.0,0.0,1,3,0,0,1,3,3,1,1
6,149.0,0.0,4,4,0,1,1,3,0,0,1
3,14.9,0.0,7,6,0,0,4,0,0,3,0
5,1499.0,0.0,7,4,0,1,0,5,0,3,0
1,1299.0,0.0,7,1,0,0,0,0,0,3,0
4,79.0,0.0,1,1,0,0,1,1,1,1,1
1,41.65,0.15,8,2,0,0,2,5,1,3,0
6,149.0,0.0,10,6,0,0,1,3,2,2,1
2,4.5,0.0,2,3,0,0,4,4,2,1,0
5,37.4,0.15,7,2,0,0,3,0,2,3,0
8,56.05,0.05,5,6,0,0,2,2,0,0,0
8,19.9,0.0,5,6,0,0,3,5,4,0,1
2,1169.1,0.1,2,4,0,1,0,1,3,1,0
7,69.0,0.0,10,1,0,0,3,2,2,2,1
3,39.2,0.2,3,3,0,0,3,0,2,0,1
5,269.1,0.1,2,3,0,0,0,3,0,1,0
2,6.9,0.0,6,4,0,1,4,0,2,3,0
3,339.15,0.15,12,0,0,0,1,3,1,1,1
8,2124.15,0.15,1,3,0,0,0,5,2,1,0
4,63.2,0.2,10,0,0,0,1,5,4,2,1
7,8.55,0.0,3,3,1,0,4,5,2,0,0
2,11.61,0.1,8,0,0,0,2,1,0,3,0
5,18.9,0.0,1,0,0,0,3,2,2,1,1
7,6.21,0.1,4,3,0,0,4,5,0,0,0
8,2379.15,0.15,11,1,0,0,0,4,4,1,0
7,160.2,0.0,12,2,1,0,2,2,0,1,1
8,5.9,0.0,11,1,0,0,4,2,2,1,0
5,3.82,0.15,3,2,0,0,4,5,2,0,0
2,2519.1,0.1,9,3,0,0,0,5,4,2,0
5,14.9,0.0,6,4,0,1,3,5,1,3,1
4,126.65,0.15,10,2,0,0,1,2,2,2,1
6,31.12,0.2,6,5,0,1,4,5,0,3,0
6,94.05,0.05,5,4,0,1,2,0,2,0,1
8,199.0,0.0,5,6,0,0,1,2,2,0,1
1,39.2,0.2,4,2,0,0,3,5,2,0,1
3,12.9,0.0,10,3,0,0,4,2,0,2,0
6,53.1,0.1,8,1,0,0,2,4,2,3,0
4,71.2,0.2,5,1,0,0,1,3,3,0,1
4,89.0,0.0,1,4,0,1,2,4,0,1,0
2,79.2,0.2,7,4,0,1,1,5,2,3,1
2,33.15,0.15,10,3,0,0,1,1,3,2,1
1,899.0,0.0,5,1,0,0,0,1,2,0,0
3,6.9,0.0,3,0,0,0,4,5,2,0,0
2,149.0,0.0,4,6,0,0,2,0,2,0,0
2,126.65,0.15,5,4,0,1,2,4,3,0,0
6,70.2,0.0,12,0,1,0,3,4,2,1,1
6,149.0,0.0,9,2,0,0,1,1,2,2,1
5,133.5,0.0,10,2,1,0,2,0,0,2,0
8,141.55,0.05,2,2,0,0,1,5,0,1,1
2,4.5,0.0,3,5,0,1,4,0,2,0,0
5,122.55,0.05,4,6,0,0,2,3,2,0,0
2,65.55,0.05,11,1,0,0,1,4,2,1,1
3,559.2,0.2,4,4,0,1,0,4,3,0,0
7,10.32,0.2,7,6,0,0,2,4,0,3,0
3,399.0,0.0,5,0,0,0,1,0,0,0,1
8,359.1,0.1,6,0,0,0,2,2,4,3,1
2,169.15,0.15,7,4,0,1,1,2,0,3,1
1,664.05,0.05,11,2,0,0,0,5,3,1,0
8,149.0,0.0,8,3,0,0,1,2,0,3,1
5,79.0,0.0,10,2,0,0,1,4,2,2,1
2,89.0,0.0,9,4,0,1,2,0,0,2,1
6,29.0,0.0,6,0,0,0,2,1,1,3,1
5,2239.2,0.2,1,0,0,0,0,2,2,1,0
8,3.6,0.2,8,3,0,0,4,5,0,3,0
8,6.9,0.0,2,6,0,0,4,2,3,1,0
4,399.0,0.0,1,3,0,0,2,1,4,1,1
7,13.41,0.1,10,5,0,1,3,5,0,2,1
2,159.2,0.2,2,3,0,0,1,0,1,1,1
5,14.9,0.0,7,1,0,0,4,4,2,3,0
2,2549.15,0.15,7,2,0,0,0,1,2,3,0
4,37.05,0.05,4,1,0,0,3,3,2,0,1
1,39.0,0.0,10,2,0,0,3,1,2,2,1
8,1349.1,0.1,12,3,0,0,0,1,2,1,0
4,178.2,0.0,4,1,1,0,1,5,2,0,1
8,1274.15,0.15,8,4,0,1,0,5,4,3,0
2,33.15,0.15,7,4,0,1,3,0,3,3,1
5,89.0,0.0,3,1,0,0,1,4,4,0,1
6,49.0,0.0,8,0,0,0,2,1,4,3,1
6,80.1,0.1,9,6,0,0,2,4,2,2,0
8,7.11,0.1,12,1,0,0,4,5,0,1,0
7,2799.0,0.0,8,4,0,1,0,5,3,3,0
8,19.92,0.2,5,3,0,0,3,2,2,0,1
8,46.55,0.05,11,6,0,0,3,4,2,1,0
1,84.55,0.05,9,0,0,0,2,4,3,2,0
1,12.66,0.15,5,2,0,0,4,5,3,0,0
1,89.0,0.0,1,6,0,0,2,3,0,1,1
7,2999.0,0.0,6,6,0,0,0,3,0,3,0
7,80.1,0.1,11,1,0,0,2,5,4,1,0
8,149.0,0.0,2,4,0,1,2,3,3,1,1
2,199.0,0.0,3,3,0,0,1,0,0,0,1
1,2379.15,0.15,1,2,0,0,0,1,0,1,0
2,89.0,0.0,8,3,0,0,1,0,4,3,1
1,4399.2,0.2,9,1,0,0,0,5,4,2,0
2,629.1,0.1,12,4,0,1,0,3,0,1,0
2,69.0,0.0,3,4,0,1,1,4,3,0,1
2,11.92,0.2,2,4,0,1,4,3,2,1,0
6,7.5,0.0,2,1,0,0,4,4,1,1,0
5,65.55,0.05,2,0,0,0,1,1,3,1,1
5,26.91,0.1,5,2,0,0,3,1,2,0,1
5,94.05,0.05,7,1,0,0,1,5,2,3,1
6,37.05,0.05,11,1,0,0,3,2,3,1,1
2,94.05,0.05,5,6,0,0,1,3,3,0,1
6,1999.2,0.2,10,6,0,0,0,5,1,2,0
3,169.57,0.05,10,2,1,0,1,5,3,2,1
4,33.15,0.15,4,0,0,0,3,1,0,0,1
6,95.2,0.2,2,6,0,0,1,4,2,1,1
6,59.0,0.0,7,4,0,1,2,0,1,3,1
8,59.0,0.0,6,6,0,0,2,5,2,3,1
4,27.55,0.05,1,3,0,0,2,3,1,1,1
4,134.1,0.1,5,4,0,1,2,5,2,0,0
5,80.1,0.1,2,2,0,0,2,4,0,1,0
3,2519.1,0.1,10,4,0,1,0,0,0,2,0
3,46.55,0.05,12,1,0,0,2,3,1,1,1
7,189.05,0.05,1,0,0,0,1,2,3,1,1
4,399.0,0.0,5,0,0,0,2,5,2,0,1
7,664.05,0.05,9,4,0,1,0,1,2,2,0
4,80.1,0.1,5,6,0,0,1,4,0,0,1
7,75.65,0.15,6,6,0,0,2,2,0,3,0
4,44.0,0.0,3,3,0,0,3,3,0,0,1
1,89.0,0.0,4,3,0,0,1,3,0,0,1
4,44.1,0.1,2,1,0,0,3,2,0,1,1
7,69.0,0.0,5,0,0,0,1,5,0,0,1
1,169.15,0.15,1,2,0,0,1,4,1,1,1
6,399.0,0.0,8,2,0,0,2,2,3,3,1
1,9.9,0.0,6,1,0,0,4,0,2,3,0
7,2379.15,0.15,12,6,0,0,0,4,2,1,0
3,2374.05,0.05,2,0,0,0,0,5,2,1,0
8,27.55,0.05,7,6,0,0,2,5,2,3,1
5,59.0,0.0,9,0,0,0,2,5,3,2,1
4,69.0,0.0,2,3,0,0,1,3,2,1,1
4,80.1,0.1,2,2,0,0,2,5,2,1,1
1,1299.0,0.0,1,0,0,0,0,5,2,1,0
2,149.0,0.0,6,4,0,1,2,1,2,3,0
1,11.9,0.0,5,1,0,0,4,5,3,0,0
1,99.0,0.0,6,1,0,0,2,4,1,3,1
2,71.2,0.2,6,6,0,0,2,3,4,3,1
4,179.1,0.1,6,4,0,1,1,2,2,3,1
7,19.92,0.2,1,1,0,0,3,4,3,1,1
4,25.41,0.15,11,3,0,0,3,3,4,1,1
2,6997.5,0.0,4,3,1,0,0,0,2,0,0
1,299.0,0.0,8,1,0,0,0,0,4,3,0
7,33.15,0.15,5,2,0,0,2,4,2,0,1
5,129.0,0.0,11,4,0,1,2,4,4,1,0
8,25.41,0.15,6,1,0,0,3,1,3,3,1
7,75.65,0.15,1,6,0,0,2,2,3,1,0
1,6.38,0.15,10,4,0,1,4,0,1,2,0
3,15.12,0.2,7,6,0,0,3,4,3,3,1
1,129.0,0.0,6,3,0,0,1,3,4,3,1
3,6.9,0.0,6,3,0,0,4,2,3,3,0
3,2999.0,0.0,12,4,0,1,0,4,2,1,0
6,299.0,0.0,1,2,0,0,0,5,2,1,0
6,719.2,0.2,5,0,0,0,0,2,2,0,0
4,13.41,0.1,3,3,0,0,3,0,2,0,1
4,5224.05,0.05,2,2,0,0,0,4,0,1,0
1,1499.0,0.0,12,3,0,0,0,0,3,1,0
3,71.1,0.1,4,1,0,0,1,4,2,0,1
3,49.0,0.0,4,3,0,0,3,3,3,0,1
2,12.25,0.05,8,1,0,0,2,4,2,3,0
2,79.0,0.0,7,1,0,0,1,2,2,3,1
4,37.05,0.05,2,0,0,0,1,2,2,1,1
2,1954.15,0.15,7,2,0,0,0,4,3,3,0
5,379.05,0.05,2,4,0,1,2,1,2,1,1
7,49.0,0.0,10,6,0,0,3,1,2,2,1
8,31.2,0.2,10,1,0,0,3,5,0,2,1
5,89.0,0.0,4,4,0,1,3,5,2,0,1
2,3998.4,0.0,10,6,1,0,0,5,2,2,0
6,142.2,0.0,12,1,1,0,1,4,0,1,1
2,1499.0,0.0,7,6,0,0,0,1,2,3,0
8,41.65,0.15,5,1,0,0,3,5,0,0,0
5,39.2,0.2,10,4,0,1,3,0,2,2,1
5,166.43,0.15,9,0,1,0,3,5,2,2,1
7,12.25,0.05,1,6,0,0,2,2,2,1,1
3,2699.1,0.1,2,3,0,0,0,2,4,1,0
3,89.0,0.0,5,3,0,0,1,5,1,0,1
1,179.1,0.1,8,2,0,0,1,2,0,3,1
4,119.2,0.2,11,2,0,0,1,2,0,1,1
7,10.32,0.2,12,6,0,0,2,3,0,1,1
8,19.9,0.0,12,0,0,0,3,1,2,1,1
6,299.0,0.0,12,6,0,0,0,3,1,1,0
6,2999.0,0.0,3,2,0,0,0,2,2,0,0
8,399.0,0.0,12,6,0,0,2,1,0,1,1
1,129.0,0.0,4,0,0,0,1,2,2,0,1
5,629.1,0.1,12,2,0,0,0,4,0,1,0
7,16.93,0.05,12,6,1,0,4,5,3,1,0
7,141.55,0.05,12,3,0,0,2,1,4,1,1
4,19.9,0.0,12,6,0,0,3,5,4,1,1
4,4.05,0.1,5,1,0,0,4,3,3,0,0
4,6.9,0.0,6,4,0,1,4,1,2,3,0
5,2399.2,0.2,2,3,0,0,0,2,3,1,0
1,41.65,0.15,8,2,0,0,3,5,2,3,1
8,104.12,0.15,4,2,1,0,3,5,1,0,1
7,319.2,0.2,3,4,0,1,1,0,1,0,1
6,89.0,0.0,6,1,0,0,2,4,4,3,0
4,2799.0,0.0,1,0,0,0,0,3,3,1,0
2,59.0,0.0,5,4,0,1,2,0,2,0,1
5,4.5,0.0,2,4,0,1,4,0,0,1,0
2,2374.05,0.05,7,6,0,0,0,3,1,3,0
8,2659.05,0.05,8,6,0,0,0,1,2,3,0
7,10.32,0.2,3,2,0,0,2,3,3,0,1
1,23.92,0.2,3,4,0,1,3,3,0,0,1
6,11.9,0.0,7,6,0,0,4,0,4,3,0
4,12.9,0.0,11,2,0,0,4,0,3,1,0
4,14.15,0.05,9,2,0,0,4,4,0,2,0
1,19.9,0.0,10,2,0,0,3,0,4,2,1
3,84.55,0.05,1,5,0,1,1,2,0,1,1
5,44.0,0.0,8,3,0,0,3,4,2,3,1
6,109.65,0.15,1,1,0,0,1,2,2,1,1
7,126.65,0.15,10,1,0,0,1,1,3,2,1
4,17.95,0.05,7,1,0,0,3,3,2,3,1
4,94.05,0.05,9,4,0,1,2,1,4,2,0
8,79.0,0.0,10,3,0,0,1,2,4,2,1
6,5.61,0.05,3,4,0,1,4,0,0,0,0
7,2519.1,0.1,6,5,0,1,0,0,4,3,0
6,31.2,0.2,5,2,0,0,1,1,1,0,1
3,17.95,0.05,11,0,0,0,3,2,0,1,1
5,4.5,0.0,8,5,0,1,4,2,2,3,0
5,39.0,0.0,3,4,0,1,3,0,0,0,0
4,33.06,0.15,1,0,0,0,4,0,1,1,0
4,29.0,0.0,5,1,0,0,2,3,3,0,1
7,56.05,0.05,2,4,0,1,2,0,1,1,0
8,6.21,0.1,8,5,0,1,4,3,0,3,0
1,46.55,0.05,11,0,0,0,0,3,1,1,0
5,33.15,0.15,8,3,0,0,3,4,0,3,1
1,41.65,0.15,12,1,0,0,3,2,0,1,1
3,71.2,0.2,10,0,0,0,1,5,4,2,1
7,19.92,0.2,8,1,0,0,4,0,0,3,0
7,99.0,0.0,6,3,0,0,2,0,3,3,1
1,7.5,0.05,1,2,0,0,4,5,4,1,0
2,126.65,0.15,1,5,0,1,0,2,3,1,0
6,39.2,0.2,11,3,0,0,3,5,3,1,1
1,89.1,0.1,2,2,0,0,2,4,0,1,1
7,26.91,0.1,5,3,0,0,3,3,4,0,1
4,149.0,0.0,8,0,0,0,0,5,2,3,0
5,18.9,0.0,5,1,0,0,3,3,1,0,1
2,80.1,0.1,5,1,0,0,2,5,3,0,0
6,59.0,0.0,11,1,0,0,2,2,4,1,1
5,126.65,0.15,12,6,0,0,0,3,2,1,0
2,2659.05,0.05,5,3,0,0,0,5,0,0,0
5,339.15,0.15,8,4,0,1,2,5,3,3,0
1,149.0,0.0,3,4,0,1,1,5,0,0,1
6,89.0,0.0,6,4,0,1,0,2,4,3,0
3,7.5,0.05,2,1,0,0,4,5,3,1,0
1,6.75,0.1,9,0,0,0,4,0,2,2,0
3,116.1,0.1,5,6,0,0,2,4,3,0,1
6,39.2,0.2,4,0,0,0,1,4,3,0,1
6,116.1,0.1,3,3,0,0,2,5,0,0,0
2,84.55,0.05,1,3,0,0,2,1,0,1,0
7,10.32,0.2,1,2,0,0,4,2,1,1,0
1,11.61,0.1,8,6,0,0,2,0,2,3,1
2,8.46,0.05,3,2,0,0,4,4,3,0,0
5,129.0,0.0,4,2,0,0,2,4,0,0,1
3,37.4,0.15,7,3,0,0,3,3,2,3,1
1,5.87,0.15,12,2,0,0,4,0,0,1,0
6,699.0,0.0,8,0,0,0,0,1,0,3,0
4,17.95,0.05,4,0,0,0,3,5,3,0,1
8,46.55,0.05,1,1,0,0,0,5,2,1,0
3,10.32,0.2,5,6,0,0,2,2,2,0,1
5,129.0,0.0,8,4,0,1,1,0,2,3,1
2,24.65,0.15,12,4,0,1,2,4,1,1,1
1,49.0,0.0,12,4,0,1,1,0,4,1,1
6,55.2,0.2,3,5,0,1,3,2,2,0,1
7,18.9,0.05,7,6,0,0,3,4,3,3,1
7,2659.05,0.05,11,1,0,0,0,4,2,1,0
2,49.0,0.0,8,2,0,0,3,2,3,3,1
1,2499.0,0.0,9,3,0,0,0,1,4,2,0
7,53.1,0.1,1,0,0,0,2,2,3,1,0
8,11.61,0.1,9,2,0,0,2,0,2,2,0
3,251.1,0.1,4,0,0,0,1,4,2,0,1
8,41.65,0.15,5,1,0,0,3,3,2,0,1
1,899.0,0.0,10,4,0,1,0,2,3,2,0
5,62.1,0.1,9,1,0,0,3,3,2,2,1
4,119.2,0.2,5,6,0,0,0,3,2,0,0
1,149.0,0.0,6,3,0,0,2,4,2,3,1
2,10.32,0.2,8,3,0,0,2,5,2,3,1
2,2799.0,0.0,9,6,0,0,0,1,0,2,0
8,149.0,0.0,9,4,0,1,0,5,2,2,0
1,35.1,0.1,11,1,0,0,3,1,4,1,1
3,89.0,0.0,6,6,0,0,2,3,0,3,1
3,1499.0,0.0,1,0,0,0,0,2,1,1,0
7,5.61,0.05,11,1,0,0,4,4,4,1,0
1,33.15,0.15,7,4,0,1,3,3,3,3,1
7,6.55,0.05,1,2,0,0,4,1,2,1,0
8,49.0,0.0,7,0,0,0,2,2,4,3,0
8,89.0,0.0,8,4,0,1,1,5,4,3,1
4,141.55,0.05,9,6,0,0,1,4,0,2,1
8,10.49,0.05,10,0,1,0,4,0,4,2,0
7,99.0,0.0,12,2,0,0,1,0,2,1,1
2,134.1,0.1,1,1,0,0,1,4,2,1,1
3,11.92,0.2,2,2,0,0,4,0,2,1,0
1,159.2,0.2,8,4,0,1,1,3,4,3,1
7,5.52,0.2,7,6,0,0,4,0,3,3,0
8,94.05,0.05,9,2,0,0,1,4,0,2,1
6,12.9,0.0,5,4,0,1,4,0,0,0,0
6,149.0,0.0,9,0,0,0,0,4,0,2,0
2,629.1,0.1,7,0,0,0,0,0,1,3,0
2,41.65,0.15,12,2,0,0,1,5,3,1,1
7,41.65,0.15,7,4,0,1,1,0,1,3,1
8,14.9,0.0,8,6,0,0,4,0,4,3,0
5,69.0,0.0,4,3,0,0,3,5,2,0,1
3,99.0,0.0,10,6,0,0,1,2,2,2,1
7,7.5,0.05,6,3,0,0,4,2,0,3,0
6,7.12,0.2,11,4,0,1,4,1,0,1,0
1,14.9,0.0,3,3,0,0,4,3,0,0,0
7,29.9,0.0,3,2,0,0,3,4,1,0,1
4,2499.0,0.0,6,4,0,1,0,2,0,3,0
8,8.9,0.0,5,6,0,0,4,4,2,0,0
1,10.71,0.1,6,5,0,1,4,2,3,3,0
2,1349.1,0.1,9,0,0,0,0,2,2,2,0
3,5.52,0.2,8,1,0,0,4,4,4,3,0
1,69.0,0.0,7,6,0,0,1,2,1,3,1
2,2499.0,0.0,11,2,0,0,0,0,0,1,0
1,147.5,0.0,4,4,1,1,2,3,2,0,1
6,33.15,0.15,8,2,0,0,2,5,0,3,1
3,8.42,0.15,7,1,0,0,4,0,2,3,0
2,42.32,0.2,2,1,0,0,4,0,2,1,0
8,15.92,0.2,11,6,0,0,3,4,0,1,1
6,50.15,0.15,3,0,0,0,2,4,1,0,1
3,126.65,0.15,2,4,0,1,1,5,4,1,1
3,29.9,0.0,2,1,0,0,3,1,2,1,1
7,134.1,0.1,9,6,0,0,2,2,4,2,1
1,7.5,0.05,4,0,0,0,4,3,2,0,0
3,33.06,0.15,3,3,0,0,4,0,2,0,0
7,12.9,0.0,12,0,0,0,4,1,4,1,0
4,17.01,0.1,1,0,0,0,3,2,3,1,1
4,1274.15,0.15,3,3,0,0,0,5,3,0,0
5,1499.0,0.0,3,1,0,0,0,3,2,0,0
8,24.65,0.15,11,6,0,0,2,4,0,1,1
1,49.0,0.0,1,6,0,0,3,5,2,1,1
6,199.0,0.0,9,4,0,1,1,0,4,2,0
5,2379.15,0.15,7,4,0,1,0,2,0,3,0
2,129.0,0.0,7,0,0,0,1,3,0,3,1
7,12.9,0.0,2,3,0,0,4,2,0,1,0
7,113.05,0.05,12,1,0,0,1,4,3,1,1
2,28.4,0.05,11,4,0,1,3,4,4,1,1
4,10.32,0.2,10,3,0,0,2,3,2,2,0
7,299.0,0.0,4,1,0,0,0,0,2,0,0
7,399.0,0.0,7,4,0,1,2,3,2,3,0
